source,object_id,orbital_period,transit_duration,planet_radius,stellar_temp,stellar_radius,stellar_mass,transit_depth,equilibrium_temp,insolation,disposition
TESS,5583.01,3.0650073,1.548,11.1354,3619.0,0.69,,23190.0,633.0,26.6949,CANDIDATE
TESS,5584.01,18.6300789,3.4,3.01483,4092.4,0.75,,1620.0,452.0,6.92991,CANDIDATE
TESS,5585.01,1.8434549,1.444,8.05828,6457.2,1.14,,4360.0,1618.0,1139.02,CANDIDATE
TESS,5586.01,8.9165771,3.224,6.82341,5607.0,0.98,,4360.0,899.0,108.636,CANDIDATE
TESS,5587.01,3.7349773,3.891,14.1804,5632.0,1.57,,7830.0,1434.0,702.991,CANDIDATE
TESS,5588.01,8.9109435,1.876,16.5406,5733.0,1.57,,9850.0,746.0,51.4199,CANDIDATE
TESS,5589.01,5.6895053,5.158,12.0705,5707.5,1.89,,3840.0,,578.708,CANDIDATE
TESS,559.01,6.9839072,5.076,12.2398,5972.0,1.21,,10050.0,1249.0,404.915,CONFIRMED
TESS,5590.01,1.2749899,1.146,2.69399,4216.7,0.78,,1140.0,1048.0,201.011,CANDIDATE
TESS,5591.01,12.8665269,6.599,4.59403,5465.0,1.05,,1930.0,1019.0,179.365,CANDIDATE
TESS,5592.01,2.6085851,1.573,13.9108,6331.0,1.38,,8610.0,1422.0,680.058,CANDIDATE
TESS,5593.01,4.7974601,5.952,10.4912,6549.4,1.51,,4890.0,1852.0,1955.29,CANDIDATE
TESS,5594.01,9.2271917,3.781,9.80232,5899.0,1.32,,5540.0,956.0,138.883,CANDIDATE
TESS,5595.01,5.9900508,2.104,4.71645,4119.0,0.74,,3680.0,621.0,24.7628,CANDIDATE
TESS,5596.01,0.3642961,0.689,15.3432,6164.3,2.17,,3430.0,2276.0,4454.77,CANDIDATE
TESS,5597.01,1.9784368,2.359,22.5379,6337.0,1.11,,39470.0,1643.0,1211.74,CANDIDATE
TESS,5598.01,6.2948747,1.878,6.67951,3584.0,0.53,,16707.0,487.0,9.34062,CANDIDATE
TESS,5599.01,5.4368408,4.473,6.11754,6246.0,1.91,,1020.0,1496.0,833.218,CANDIDATE
TESS,560.01,6.3980642,2.004,2.62025,4695.0,0.63,,1656.0,671.0,33.7178,CONFIRMED
TESS,560.02,18.8792871,3.262,1.99787,4695.0,0.63,,1199.0,502.0,10.5814,CONFIRMED
TESS,5600.01,10.717359,2.784,12.4655,5047.0,0.8,,22680.0,654.0,30.4561,CANDIDATE
TESS,5601.01,9.5197732,2.636,3.89219,4541.0,0.77,,2200.0,667.0,32.9482,CANDIDATE
TESS,5602.01,5.4853379,1.964,13.6635,6054.4,1.21,,12040.0,910.0,114.21,CANDIDATE
TESS,5603.01,0.5736183,0.793,6.063,6711.9,2.12,,670.0,2080.0,3111.57,CANDIDATE
TESS,5604.01,11.1801504,4.364,6.89187,6413.0,1.47,,2220.0,1024.0,183.14,CANDIDATE
TESS,5605.01,5.9133875,2.019,2.3864,4374.8,0.74,,980.0,669.0,33.3499,CANDIDATE
TESS,5606.01,1.236949,0.358,9.84184,4660.0,0.75,,8250.0,623.0,25.0169,CANDIDATE
TESS,5607.01,3.2750907,3.09,11.2041,5859.0,1.33,,6510.0,1414.0,664.018,CANDIDATE
TESS,5608.01,6.4424263,2.604,3.14002,4661.0,0.8,,1430.0,769.0,58.2235,CANDIDATE
TESS,5609.01,4.019251,1.354,13.7216,5904.0,1.16,,11830.0,874.0,96.9861,CANDIDATE
TESS,561.01,10.778833,3.416,2.6584,5391.0,0.84,,1130.0,791.0,65.3136,CONFIRMED
TESS,561.02,0.4465713,1.077,1.48867,5391.0,0.84,,294.0,2262.0,4347.38,CONFIRMED
TESS,561.03,25.7122157,5.9710228,2.8781392,5391.0,0.840576,,1151.454738,331.7873984,2.8639178,CONFIRMED
TESS,5610.01,7.9454767,1.493,9.87351,3714.0,0.51,,36680.0,386.0,3.70033,CANDIDATE
TESS,5611.01,11.3630224,3.031,2.39002,4741.1,0.77,,1048.0,638.0,27.5227,CANDIDATE
TESS,5611.02,26.7159918,4.7591848,2.7358038,4741.1,0.773317,,1252.0071238,460.2637972,10.605918,CANDIDATE
TESS,5612.01,7.1314563,2.809,7.98487,4701.6,0.88,,7550.0,759.0,55.3319,CANDIDATE
TESS,5613.01,12.782983,2.762,9.1313,5594.0,0.97,,8060.0,651.0,29.951,CANDIDATE
TESS,5614.01,4.172202,2.263,3.23281,4313.0,0.73,,1980.0,817.0,74.1594,CANDIDATE
TESS,5615.01,11.7672708,3.098,15.2219,6205.0,1.1,,13190.0,961.0,141.822,CANDIDATE
TESS,5616.01,2.0034478,1.285,10.9523,3927.0,0.65,,24660.0,769.0,58.2268,CONFIRMED
TESS,5617.01,3.154201,2.857,12.0524,5771.5,1.36,,7690.0,1372.0,589.138,CANDIDATE
TESS,5618.01,3.5254325,3.31,17.2611,5497.0,1.25,,5790.0,1904.0,2183.12,CANDIDATE
TESS,5619.01,37.9984529,5.928,7.69928,5839.5,1.38,,3050.0,588.0,19.8821,CANDIDATE
TESS,562.01,3.9306027,1.196,1.26995,3505.0,0.36,,1048.0,561.0,16.4901,CONFIRMED
TESS,5620.01,3.2856588,2.384,12.5808,4898.9,0.91,,17910.0,1030.0,187.224,CANDIDATE
TESS,5621.01,39.9753375,6.088,14.1085,5989.0,1.45,,9160.0,578.0,18.6491,FALSE_POSITIVE
TESS,5622.01,3.0594206,4.191,9.6239,5414.0,2.14,,2000.0,1637.0,1193.52,CANDIDATE
TESS,5623.01,3.6636707,1.167,8.91486,5286.0,1.28,,3890.0,825.0,77.2704,CANDIDATE
TESS,5624.01,13.7317565,3.831,4.07678,5342.0,0.83,,2095.0,986.0,157.055,CANDIDATE
TESS,5624.02,3.3903593,2.168,2.27887,5342.0,0.83,,877.0,1108.0,251.103,CANDIDATE
TESS,5624.03,7.8854383,3.083,2.23283,5342.0,0.83,,796.0,873.0,96.429,CANDIDATE
TESS,5624.04,21.4904723,3.802,2.43328,5342.0,0.83,,985.0,603.0,21.9904,CANDIDATE
TESS,5625.01,3.4645195,4.649,10.4699,6351.0,2.4,,410.0,3624.0,28650.3,CANDIDATE
TESS,5626.01,716.2159783,2.267,9.73397,5699.0,0.98,,9757.0,428.0,5.58002,CANDIDATE
TESS,5627.01,7.5575607,2.0233141,12.4415238,4893.71,0.762768,,17756.876606,712.7913321,61.0057318,CANDIDATE
TESS,5629.01,2.2853731,1.022,3.93456,5299.0,0.91,,1410.0,1157.0,297.666,CANDIDATE
TESS,563.01,731.9380939,3.7406486,6.5656892,5383.0,0.983025,,3290.0705522,463.2033538,10.8794711,CANDIDATE
TESS,5630.01,3.2220038,3.262,2.0774,5382.4,0.93,,536.0,1541.0,937.884,CANDIDATE
TESS,5631.01,2.2438471,2.574,14.2892,6458.0,1.33,,10310.0,1690.0,1356.33,CONFIRMED
TESS,5632.01,4.2342153,2.5166257,7.0962994,5061.9,0.859778,,6137.4069869,940.7111326,185.0743088,CONFIRMED
TESS,5633.01,17.2837172,3.8104834,6.4100045,5600.0,1.21154,,2759.6931813,753.0224536,75.9893459,CANDIDATE
TESS,5634.01,2.2054776,1.633,9.6722,3770.0,0.53,,28280.0,788.0,64.0804,CONFIRMED
TESS,5635.01,25.0577354,4.741,5.30323,5954.0,0.87,,3500.0,664.0,32.4574,CANDIDATE
TESS,5636.01,4.2744435,1.958,4.01981,5405.0,0.9,,1960.0,946.0,132.963,CANDIDATE
TESS,5637.01,17.7916498,6.405,5.67639,5803.0,1.43,,1550.0,905.0,111.663,CANDIDATE
TESS,5638.01,1.0034686,1.56,2.77075,5601.2,1.16,,600.0,1842.0,1913.7,CANDIDATE
TESS,5639.01,3.3957241,3.226,2.79896,4479.0,0.77,,1370.0,1141.0,282.135,CANDIDATE
TESS,564.01,1.6511456,0.9495247,7.7514065,5752.0,1.12196,,3205.5671437,1574.4904492,1452.3828899,CONFIRMED
TESS,5640.01,13.0518467,3.333,17.0183,5268.9,0.83,,39070.0,626.0,25.631,FALSE_POSITIVE
TESS,5641.01,2.1808015,1.343,7.66626,3379.0,0.48,,23790.0,647.0,29.151,CANDIDATE
TESS,5642.01,10.2682326,1.469,11.589,6181.0,1.64,,4380.0,650.0,29.6484,CANDIDATE
TESS,5643.01,17.1101127,2.631,9.37745,5834.7,0.99,,8560.0,572.0,17.8387,CANDIDATE
TESS,5644.01,6.640285,1.257,7.34873,5035.9,0.87,,5700.0,631.0,26.3908,CANDIDATE
TESS,5645.01,4.5362433,2.936,7.12776,5620.5,1.21,,3390.0,1164.0,305.034,CANDIDATE
TESS,5646.01,2.4277208,3.158,6.0694,5999.3,1.93,,990.0,1801.0,1747.74,CANDIDATE
TESS,5647.01,4.0134273,1.445,10.7003,5935.2,1.06,,10480.0,885.0,101.875,CANDIDATE
TESS,5648.01,3.3078803,1.508,9.74504,3571.0,0.51,,32920.0,584.0,19.3914,FALSE_POSITIVE
TESS,5649.01,4.7518771,2.459,15.1227,5676.0,1.57,,8670.0,1120.0,262.123,CANDIDATE
TESS,565.01,3.7271641,3.922972,25.3271046,6231.0,1.82228,,17476.7084817,1631.7745361,1675.5662669,CANDIDATE
TESS,5650.01,34.2825595,6.989,5.84592,6145.0,1.19,,2540.0,708.0,41.8997,CANDIDATE
TESS,5651.01,10.6893108,6.883,6.90838,5887.0,1.93,,1349.0,1228.0,378.489,CANDIDATE
TESS,5652.01,18.2598774,6.544,8.80539,6230.0,1.59,,3140.0,949.0,135.04,CANDIDATE
TESS,5653.01,7.4992916,3.724,4.15964,6038.0,1.07,,1480.0,1108.0,250.294,CANDIDATE
TESS,5654.01,4.2528141,1.67,5.49054,5318.4,1.09,,2390.0,855.0,89.1065,CANDIDATE
TESS,5655.01,29.120986,3.98,2.28524,4248.0,0.71,,950.0,407.0,4.59168,CANDIDATE
TESS,5656.01,3.2487833,1.626,5.49487,5149.0,0.91,,3110.0,959.0,140.707,CANDIDATE
TESS,5657.01,0.8037513,0.912,6.33045,4708.0,0.65,,7880.0,1315.0,496.763,CANDIDATE
TESS,5658.01,1.6064494,0.946,11.7098,3507.0,0.63,,26980.0,652.0,30.0257,CANDIDATE
TESS,5659.01,6.2230846,4.405,16.4857,5845.3,1.44,,12370.0,1202.0,347.18,CANDIDATE
TESS,566.01,0.846542,2.408837,1.642414,3380.0,0.325,,2524.567663,774.9261587,85.2240732,FALSE_POSITIVE
TESS,5660.01,4.8183501,1.816,11.5419,5192.0,1.15,,10370.0,804.0,69.6374,CANDIDATE
TESS,5661.01,2.8329023,2.029,11.996,5447.5,0.85,,18630.0,1118.0,260.223,CANDIDATE
TESS,5662.01,2.3144207,1.402,2.71343,3687.0,0.62,,1720.0,740.0,49.7933,CANDIDATE
TESS,5663.01,45.0854117,1.646,7.92062,5013.0,0.8,,7870.0,258.0,0.746125,CANDIDATE
TESS,5664.01,3.8863969,3.906,9.97164,5436.0,1.71,,3340.0,1446.0,726.387,CANDIDATE
TESS,5665.01,2.2465076,4.181,13.3584,6064.0,2.03,,4340.0,2100.0,3229.79,CANDIDATE
TESS,5666.01,5.468394,2.809,16.445,5526.0,1.51,,11340.0,971.0,147.869,CANDIDATE
TESS,5667.01,19.511064,3.25,13.6915,4951.8,0.82,,25510.0,529.0,13.0704,CANDIDATE
TESS,5668.01,4.1753448,3.941,4.07823,5686.0,1.45,,810.0,1427.0,689.452,CANDIDATE
TESS,5669.01,3.676651,3.663,12.1328,5900.0,1.83,,4280.0,1478.0,792.672,CANDIDATE
TESS,567.01,1.5373643,1.7528779,13.3084502,5959.0,0.959588,,17828.6194882,1566.3579803,1422.6075133,CONFIRMED
TESS,5670.01,14.616858,9.085,15.3936,6488.0,1.66,,9117.0,1267.0,428.306,CANDIDATE
TESS,5671.01,3.3079817,1.666,11.9758,3380.0,0.41,,81180.0,553.0,15.6016,CANDIDATE
TESS,5672.01,3.0390851,1.6455076,10.9147317,5316.0,0.864673,,12337.5570732,1091.9857549,336.0383887,CONFIRMED
TESS,5673.01,2.8386215,2.332647,12.9007751,5878.0,1.02573,,15270.0987848,1312.9964796,702.3850325,CONFIRMED
TESS,5674.01,3.5771891,3.0669978,13.5073506,5849.09,1.06358,,15679.3921242,1232.4955082,545.3337575,CONFIRMED
TESS,5675.01,4.0548695,2.8063409,15.5446864,5326.6,1.01342,,23163.2926161,1075.5947516,316.3120227,CONFIRMED
TESS,5676.01,3.5061649,1.6009658,12.8576195,4906.0,0.771086,,18379.4360484,927.5090521,174.9015383,CONFIRMED
TESS,5677.01,3.8480185,1.1083039,9.202299,6153.0,1.12835,,2995.870385,1281.4336375,637.2435989,CANDIDATE
TESS,5678.01,119.3355264,6.863,5.11487,5516.0,0.94,,2400.0,389.0,3.83692,CONFIRMED
TESS,5679.01,1.6622263,3.415,18.8693,6152.0,1.61,,12560.0,2157.0,3599.67,CANDIDATE
TESS,5680.01,3.3575477,1.788,12.6518,5013.0,0.75,,26240.0,883.0,101.253,CONFIRMED
TESS,5681.01,1.1041295,1.18,10.6327,4974.0,0.88,,12540.0,1407.0,652.193,CANDIDATE
TESS,5682.01,3.1159994,3.966,15.7497,6098.0,1.6,,6920.0,1709.0,1419.36,CANDIDATE
TESS,5683.01,0.7748443,0.431,17.1413,3448.0,0.64,,21020.0,642.0,28.2246,CANDIDATE
TESS,5684.01,1.1000285,1.561,16.0194,5644.0,0.9,,29080.0,1609.0,1114.93,CANDIDATE
TESS,5685.01,2.3409909,2.5,15.4992,6090.0,1.35,,12040.0,1540.0,934.465,CONFIRMED
TESS,5686.01,4.2366102,3.559,15.6978,5407.5,1.28,,14790.0,1206.0,351.913,CANDIDATE
TESS,5687.01,2.924439,1.448,8.56554,4803.0,0.77,,11110.0,837.0,81.7751,CANDIDATE
TESS,5688.01,2.9479689,1.584,9.41494,3588.0,0.58,,24090.0,639.0,27.6969,CONFIRMED
TESS,5689.01,3.3299795,2.101,14.9891,5794.0,0.95,,23460.0,1117.0,258.909,CANDIDATE
TESS,569.01,6.5562078,2.314,8.40415,6845.0,1.47,,2970.0,879.0,99.2324,CONFIRMED
TESS,5690.01,10.4995545,2.123,15.8295,6288.9,1.79,,7030.0,776.0,60.338,CANDIDATE
TESS,5691.01,3.3894889,2.372,6.16071,5657.3,1.03,,3650.0,,352.72,CANDIDATE
TESS,5692.01,1.6929628,1.546,12.4331,5250.0,0.97,,14820.0,1233.0,384.155,CANDIDATE
TESS,5694.01,1.1544795,0.817,16.9317,3543.0,0.62,,51180.0,699.0,39.7301,CANDIDATE
TESS,5695.01,2.2232698,0.648,9.36074,3157.0,0.36,,31700.0,419.0,5.11732,FALSE_POSITIVE
TESS,5696.02,32.429738,4.419,2.6538,5271.0,0.83,,988.0,493.0,9.85942,CANDIDATE
TESS,5697.01,6.2183322,2.5958709,2.501165,5554.41,0.782913,,744.7463441,845.7523198,120.9187899,CANDIDATE
TESS,5698.01,2.346931,0.955,9.2562,5901.0,1.15,,5198.0,1161.0,302.08,CANDIDATE
TESS,5699.01,22.0183163,3.48,10.5432,5901.0,1.74,,3736.0,628.0,25.8591,CANDIDATE
TESS,570.01,1.4687087,0.87,5.20197,5973.0,1.31,,1475.0,1455.0,745.344,CANDIDATE
TESS,5700.01,1.7812778,2.261,1.85549,5329.0,0.82,,540.0,1591.0,1063.79,CANDIDATE
TESS,5701.01,15.0764899,3.981,2.44538,6149.4,1.06,,678.0,842.0,83.5256,CANDIDATE
TESS,5702.01,3.1291319,1.993,4.10795,6236.0,1.57,,680.0,1328.0,516.613,FALSE_POSITIVE
TESS,5703.01,10.1694553,4.534,2.48528,5856.0,1.01,,852.0,1020.0,180.213,CANDIDATE
TESS,5704.01,3.7711066,2.3375061,3.3409641,4590.0,0.757521,,1647.6730314,852.9098252,125.0643329,CONFIRMED
TESS,5705.01,10.5998647,3.021,2.82438,5888.0,0.98,,924.0,1203.0,348.496,CANDIDATE
TESS,5706.01,0.3576555,0.483495,3.4133323,4717.0,1.05486,,996.7081729,2146.5775801,5017.7308025,CANDIDATE
TESS,5707.01,2.0364271,1.847,1.60247,5553.0,0.93,,268.0,1387.0,614.718,CANDIDATE
TESS,5708.01,2.6953698,0.7628489,4.5145927,5521.0,0.991556,,757.7733755,1252.0224838,580.7236509,CANDIDATE
TESS,5709.01,3.3810227,1.9012451,1.4978948,3600.0,0.495592,,797.2617518,598.9305429,30.41073,CANDIDATE
TESS,571.01,4.6418435,3.8566772,12.6031793,5743.0,1.41374,,7525.447523,1304.3652267,684.0972603,CONFIRMED
TESS,5710.01,28.4064643,4.0008805,2.5276328,5415.0,0.797844,,886.162065,504.8704882,15.3546861,CANDIDATE
TESS,5711.01,16.303675,3.221932,2.2450389,3729.0,0.661191,,1119.9625254,406.6782728,6.4643503,CANDIDATE
TESS,5712.01,8.2077264,4.4353335,3.816863,6057.0,1.1743,,667.6868432,1005.5238813,241.5964564,CANDIDATE
TESS,5713.01,10.4419896,1.714349,1.8605473,3271.0,0.292425,,3992.4372644,317.8151042,2.4111217,CONFIRMED
TESS,5714.01,7.7784947,2.605685,2.8542925,5610.2,0.961354,,760.4735322,876.4617758,139.4610477,CANDIDATE
TESS,5715.01,6.2822993,1.9391524,1.2659515,3827.0,0.50074,,632.5840625,519.6870504,17.2380677,CANDIDATE
TESS,5716.01,6.7662729,1.0575063,1.0176743,3331.0,0.225966,,1998.3738721,346.566242,3.4093064,CANDIDATE
TESS,5717.01,13.478722,4.0987608,3.2337702,5479.3,0.856628,,1323.2275744,676.6620949,49.5459771,CANDIDATE
TESS,5718.01,716.8426894,4.424864,2.6487075,3922.0,0.672256,,1562.8136485,121.9377133,0.0522484,CANDIDATE
TESS,572.01,2.3382709,2.895948,14.5827994,6621.0,1.17441,,14693.7520628,1624.8593288,1647.3431502,CANDIDATE
TESS,5720.01,1.4344602,0.9348877,1.393219,3421.0,0.37103,,1028.2187852,691.2885073,53.970737,CONFIRMED
TESS,5721.01,729.4823472,6.9397715,3.330945,5881.4,1.00725,,819.483247,204.5759725,0.413942,CANDIDATE
TESS,5722.01,61.3191144,5.7455309,6.3907079,4911.0,0.795305,,6593.1382192,363.4903344,4.1256508,CANDIDATE
TESS,5723.01,170.6465146,6.1836278,12.8504525,5695.0,1.14952,,12283.6633675,346.553227,3.4087943,CANDIDATE
TESS,5724.01,697.4037698,4.9658691,3.0187258,6060.54,1.3749599,,448.8749774,247.6001174,0.8882279,CANDIDATE
TESS,5725.01,746.9545356,2.77304,2.7184667,3933.0,0.623191,,1671.1171293,147.762315,0.1126616,CANDIDATE
TESS,5726.01,5.4911302,1.9062098,2.430675,5874.0,1.10649,,448.451647,1093.0345624,337.3312542,CONFIRMED
TESS,5727.01,6.3928694,3.7128927,3.3171645,5712.0,1.44969,,451.9563235,1165.0370206,435.391459,CANDIDATE
TESS,5728.01,11.4974559,2.3907993,1.1269607,3444.0,0.375994,,843.1062336,349.147284,3.5120094,CANDIDATE
TESS,5729.01,554.4989676,2.9052363,3.8883371,3870.0,0.423548,,6058.5947589,240.8825959,0.7956878,CANDIDATE
TESS,573.01,13.5773431,1.7245219,19.8484205,3404.0,0.338,,156034.718417,531.8530421,18.9098286,CANDIDATE
TESS,5730.01,1.9271225,1.4530399,1.4261604,3572.0,0.464169,,898.6821302,701.4746588,57.2227793,CANDIDATE
TESS,5731.01,270.303816,6.682468,4.4969676,4448.25,0.767409,,2898.2731965,201.8283767,0.3921479,CANDIDATE
TESS,5732.01,60.1702823,3.337,11.9133,6710.0,1.42,,1941.0,649.0,29.4687,CANDIDATE
TESS,5733.01,8.2751966,2.0749903,2.7563441,4388.89,0.832265,,958.0302036,664.6732318,46.1268457,CANDIDATE
TESS,5734.01,6.1841688,2.5898497,2.4076002,4645.0,0.693766,,1052.3509168,698.8705758,56.3777871,CANDIDATE
TESS,5735.01,2.1208156,0.8427764,0.837844,3222.0,0.210908,,1148.8773237,483.360368,12.9004588,CANDIDATE
TESS,5736.01,0.6489868,1.1349755,1.6921774,3949.0,0.579535,,615.5445069,1202.0920667,493.4826926,CANDIDATE
TESS,5737.01,19.4480946,3.5107588,2.3009285,3966.0,0.618273,,1327.1099723,397.8609983,5.921701,CANDIDATE
TESS,5738.01,0.768125,0.9992062,1.3040556,3717.0,0.569914,,491.4350185,1063.3130159,302.1102929,CANDIDATE
TESS,5738.02,28.5462089,1.7666666,2.8547322,3717.0,0.569914,,1744.4659966,318.6316783,2.4359973,CANDIDATE
TESS,5739.01,8.4306162,5.5823881,2.0500339,6104.12,1.49138,,182.9089572,1128.3677245,383.1101186,CANDIDATE
TESS,574.01,3.3023907,5.1743599,17.8079912,6071.0,1.91031,,8027.6122024,1753.9429007,2236.5715968,CONFIRMED
TESS,5740.01,1.689442,1.3359142,1.3821489,4552.0,0.788247,,318.7756761,1130.7522348,386.3588109,CANDIDATE
TESS,5741.01,24.0004143,3.138,2.83659,4579.0,0.8,,1240.0,436.0,6.01946,CANDIDATE
TESS,5742.01,3.965824,2.911,7.03413,6199.0,2.8,,680.0,1392.0,624.031,FALSE_POSITIVE
TESS,5743.01,7.6603722,2.159,8.87205,5250.0,0.87,,9918.0,704.0,40.7846,CANDIDATE
TESS,5744.01,5.7488832,5.003,2.08943,6009.0,1.54,,190.0,1556.0,974.493,CANDIDATE
TESS,5746.01,711.7642825,3.4176443,12.6338972,4661.56,0.732648,,20978.1367866,319.2256315,2.4542117,FALSE_POSITIVE
TESS,5747.01,0.5734766,0.9004508,1.4969531,3466.0,0.420908,,818.3903403,988.2507357,225.4185164,CONFIRMED
TESS,5748.01,3.0269043,3.819,14.2605,6154.0,1.67,,7120.0,1718.0,1446.66,CANDIDATE
TESS,5749.01,5.4328364,7.38,12.63,6024.0,3.4,,1420.0,1787.0,1693.95,CANDIDATE
TESS,575.01,19.3721051,3.0859149,17.4598301,6529.0,1.88186,,3219.5594645,996.6001297,233.1335405,FALSE_POSITIVE
TESS,5750.01,1.9044134,0.952,12.8293,3952.0,0.63,,31200.0,672.0,33.8566,CANDIDATE
TESS,5751.01,1.7465205,1.453,9.21007,5219.0,1.04,,7080.0,1204.0,349.37,CANDIDATE
TESS,5752.01,6.7113743,2.294,15.6415,5616.2,1.02,,22640.0,796.0,66.8731,CANDIDATE
TESS,5753.01,7.4242482,2.873,14.2577,5760.0,1.53,,8060.0,911.0,114.75,CANDIDATE
TESS,5754.01,3.6479472,1.683,11.96,5999.0,1.16,,9470.0,1058.0,208.679,CANDIDATE
TESS,5755.01,5.4397285,3.099,10.0246,5188.0,1.12,,8020.0,976.0,150.751,CANDIDATE
TESS,5756.01,7.6408565,0.99,9.43925,3517.0,0.56,,23050.0,308.0,1.50483,CANDIDATE
TESS,5757.01,32.6116713,2.052,11.6182,4626.0,0.84,,15640.0,319.0,1.72193,CANDIDATE
TESS,5758.01,10.9299688,2.407,11.7101,5555.0,0.92,,15520.0,644.0,28.5552,CANDIDATE
TESS,5759.01,8.350615,1.62,13.6804,6075.0,1.36,,8550.0,698.0,39.5424,CANDIDATE
TESS,576.01,5.4435354,3.5,7.30242,6313.0,1.25,,3219.0,1248.0,402.866,CONFIRMED
TESS,5760.01,7.924204,4.458,12.6224,5739.6,1.39,,8160.0,1081.0,226.813,CANDIDATE
TESS,5761.01,19.5422056,3.465,5.05981,5221.0,0.77,,4120.0,554.0,15.7305,CANDIDATE
TESS,5762.01,3.946066,1.792,11.2929,5769.6,1.13,,8410.0,1019.0,179.278,CANDIDATE
TESS,5763.01,6.9541458,4.077,15.5368,5917.0,1.78,,7080.0,1149.0,289.666,CANDIDATE
TESS,5764.01,5.0859973,1.594,16.2391,6503.0,1.65,,9400.0,912.0,114.916,CANDIDATE
TESS,5765.01,3.8779743,3.294,9.43,5798.0,1.57,,4676.0,1348.0,549.351,CANDIDATE
TESS,5766.01,0.5721596,1.127,9.61266,5560.2,1.12,,6530.0,2172.0,3696.08,CANDIDATE
TESS,5767.01,4.015073,3.229,15.9171,5690.0,1.03,,22900.0,1232.0,383.57,CANDIDATE
TESS,5768.01,3.7749324,3.902,12.3016,6448.0,1.62,,5920.0,1642.0,1208.55,CANDIDATE
TESS,5769.01,1.7548863,1.314,5.83196,5589.0,1.08,,2620.0,1244.0,397.807,FALSE_POSITIVE
TESS,577.01,3.329754,2.862,22.3335,7341.0,1.5,,21380.0,1430.0,694.276,CANDIDATE
TESS,5770.01,1.4529225,1.604,12.177,5986.6,0.88,,17180.0,1564.0,993.613,CANDIDATE
TESS,5771.01,6.6867154,2.945,11.1995,5839.0,1.8,,3870.0,1000.0,166.048,CANDIDATE
TESS,5772.01,3.5023306,1.31,13.5233,5568.0,1.21,,11020.0,862.0,91.9991,CANDIDATE
TESS,5773.01,2.7404478,3.422,12.6696,5390.0,1.74,,5340.0,1529.0,908.875,CANDIDATE
TESS,5774.01,5.4049747,2.932,14.7278,5662.6,0.95,,22870.0,1007.0,170.944,CANDIDATE
TESS,5775.01,2.4369467,3.969,7.18163,3550.0,0.41,,26190.0,1298.0,471.423,CANDIDATE
TESS,5776.01,4.1816344,4.13,13.4666,5900.0,1.76,,4180.0,1473.0,782.898,CANDIDATE
TESS,5777.01,6.9171675,2.038,2.51967,4208.0,0.67,,1250.0,602.0,21.9209,CANDIDATE
TESS,5778.01,6.0962241,1.866,9.0747,3769.0,0.6,,21520.0,508.0,11.1142,CANDIDATE
TESS,5779.01,10.2515829,4.588,11.6535,6080.0,1.83,,4270.0,1034.0,190.021,CANDIDATE
TESS,578.01,2.0528684,2.6201128,17.6267405,6010.0,1.70948,,8982.0803562,1909.3436393,3140.923774,CONFIRMED
TESS,5780.01,7.5358996,1.413,16.6203,5306.0,1.13,,15840.0,591.0,20.3071,CANDIDATE
TESS,5781.01,5.38265,7.477,10.2347,4942.0,3.05,,1110.0,1561.0,986.287,CANDIDATE
TESS,5782.01,5.0048582,5.027,4.81636,5641.8,1.83,,750.0,1479.0,795.439,CANDIDATE
TESS,5783.01,5.4459647,2.437,2.77011,5483.0,0.93,,850.0,988.0,158.296,CANDIDATE
TESS,5784.01,8.6800186,2.41,5.59572,6521.0,1.86,,870.0,895.0,106.576,FALSE_POSITIVE
TESS,5786.01,12.7791964,5.242,6.85813,6280.0,1.33,,3008.0,1225.0,374.462,CONFIRMED
TESS,5787.01,3.1072375,4.485,5.27608,6030.0,1.31,,737.0,3473.0,24167.8,FALSE_POSITIVE
TESS,5788.01,16.2134274,3.551,1.99447,5664.0,0.86,,530.0,696.0,38.9693,CANDIDATE
TESS,5788.02,6.3346129,3.341,1.53236,5664.0,0.86,,330.0,1078.0,224.712,CANDIDATE
TESS,5789.01,12.9256051,1.691,2.53704,5132.0,0.88,,790.0,478.0,8.71939,CANDIDATE
TESS,579.01,1.6843068,1.567,14.0651,4959.7,4.94,,912.0,1220.0,368.424,CANDIDATE
TESS,5790.01,2.1981511,1.747,22.1803,6898.0,3.49,,3880.0,1580.0,1034.78,CANDIDATE
TESS,5791.01,2.2906144,1.949,4.657,5651.0,1.22,,1390.0,1400.0,638.802,FALSE_POSITIVE
TESS,5792.01,0.7036041,0.81,7.01336,5726.0,1.11,,3360.0,1578.0,1029.5,CANDIDATE
TESS,5793.01,2.6940348,4.1073512,18.2513755,6479.0,1.65082,,11715.9037129,1800.7544523,2485.0720832,CONFIRMED
TESS,5794.01,1.4857148,2.3275852,14.8585448,5781.0,1.01034,,21303.5958289,1595.3527336,1530.9037436,CONFIRMED
TESS,5795.01,6.1406882,3.3861325,5.4273017,5708.0,1.05042,,2627.6198191,1004.561242,240.6726137,CONFIRMED
TESS,5796.01,1.7430143,2.2872101,16.9227097,5529.0,0.937741,,32205.6970804,1409.5465081,932.907623,CONFIRMED
TESS,5797.01,2.152163,1.7531966,11.9994427,5147.0,0.85467,,16986.633013,1189.674375,473.405643,CONFIRMED
