orbital_period,transit_duration,planet_radius,stellar_temp,stellar_radius,transit_depth,disposition
3.5254325,3.31,17.2611,5497.0,1.25,5790.0,CANDIDATE
37.9984529,5.928,7.69928,5839.5,1.38,3050.0,CANDIDATE
3.9306027,1.196,1.26995,3505.0,0.36,1048.0,CONFIRMED
3.2856588,2.384,12.5808,4898.9,0.91,17910.0,CANDIDATE
39.9753375,6.088,14.1085,5989.0,1.45,9160.0,FALSE_POSITIVE
3.0594206,4.191,9.6239,5414.0,2.14,2000.0,CANDIDATE
3.6636707,1.167,8.91486,5286.0,1.28,3890.0,CANDIDATE
13.7317565,3.831,4.07678,5342.0,0.83,2095.0,CANDIDATE
3.3903593,2.168,2.27887,5342.0,0.83,877.0,CANDIDATE
7.8854383,3.083,2.23283,5342.0,0.83,796.0,CANDIDATE
21.4904723,3.802,2.43328,5342.0,0.83,985.0,CANDIDATE
3.4645195,4.649,10.4699,6351.0,2.4,410.0,CANDIDATE
716.2159783,2.267,9.73397,5699.0,0.98,9757.0,CANDIDATE
7.5575607,2.0233141,12.4415238,4893.71,0.762768,17756.876606,CANDIDATE
2.2853731,1.022,3.93456,5299.0,0.91,1410.0,CANDIDATE
731.9380939,3.7406486,6.5656892,5383.0,0.983025,3290.0705522,CANDIDATE
3.2220038,3.262,2.0774,5382.4,0.93,536.0,CANDIDATE
2.2438471,2.574,14.2892,6458.0,1.33,10310.0,CONFIRMED
4.2342153,2.5166257,7.0962994,5061.9,0.859778,6137.4069869,CONFIRMED
17.2837172,3.8104834,6.4100045,5600.0,1.21154,2759.6931813,CANDIDATE
2.2054776,1.633,9.6722,3770.0,0.53,28280.0,CONFIRMED
25.0577354,4.741,5.30323,5954.0,0.87,3500.0,CANDIDATE
4.2744435,1.958,4.01981,5405.0,0.9,1960.0,CANDIDATE
17.7916498,6.405,5.67639,5803.0,1.43,1550.0,CANDIDATE
1.0034686,1.56,2.77075,5601.2,1.16,600.0,CANDIDATE
3.3957241,3.226,2.79896,4479.0,0.77,1370.0,CANDIDATE
1.6511456,0.9495247,7.7514065,5752.0,1.12196,3205.5671437,CONFIRMED
13.0518467,3.333,17.0183,5268.9,0.83,39070.0,FALSE_POSITIVE
2.1808015,1.343,7.66626,3379.0,0.48,23790.0,CANDIDATE
10.2682326,1.469,11.589,6181.0,1.64,4380.0,CANDIDATE
17.1101127,2.631,9.37745,5834.7,0.99,8560.0,CANDIDATE
6.640285,1.257,7.34873,5035.9,0.87,5700.0,CANDIDATE
4.5362433,2.936,7.12776,5620.5,1.21,3390.0,CANDIDATE
2.4277208,3.158,6.0694,5999.3,1.93,990.0,CANDIDATE
4.0134273,1.445,10.7003,5935.2,1.06,10480.0,CANDIDATE
3.3078803,1.508,9.74504,3571.0,0.51,32920.0,FALSE_POSITIVE
4.7518771,2.459,15.1227,5676.0,1.57,8670.0,CANDIDATE
3.7271641,3.922972,25.3271046,6231.0,1.82228,17476.7084817,CANDIDATE
34.2825595,6.989,5.84592,6145.0,1.19,2540.0,CANDIDATE
10.6893108,6.883,6.90838,5887.0,1.93,1349.0,CANDIDATE
18.2598774,6.544,8.80539,6230.0,1.59,3140.0,CANDIDATE
7.4992916,3.724,4.15964,6038.0,1.07,1480.0,CANDIDATE
4.2528141,1.67,5.49054,5318.4,1.09,2390.0,CANDIDATE
29.120986,3.98,2.28524,4248.0,0.71,950.0,CANDIDATE
3.2487833,1.626,5.49487,5149.0,0.91,3110.0,CANDIDATE
0.8037513,0.912,6.33045,4708.0,0.65,7880.0,CANDIDATE
1.6064494,0.946,11.7098,3507.0,0.63,26980.0,CANDIDATE
6.2230846,4.405,16.4857,5845.3,1.44,12370.0,CANDIDATE
0.846542,2.408837,1.642414,3380.0,0.325,2524.567663,FALSE_POSITIVE
4.8183501,1.816,11.5419,5192.0,1.15,10370.0,CANDIDATE
2.8329023,2.029,11.996,5447.5,0.85,18630.0,CANDIDATE
2.3144207,1.402,2.71343,3687.0,0.62,1720.0,CANDIDATE
45.0854117,1.646,7.92062,5013.0,0.8,7870.0,CANDIDATE
3.8863969,3.906,9.97164,5436.0,1.71,3340.0,CANDIDATE
2.2465076,4.181,13.3584,6064.0,2.03,4340.0,CANDIDATE
5.468394,2.809,16.445,5526.0,1.51,11340.0,CANDIDATE
19.511064,3.25,13.6915,4951.8,0.82,25510.0,CANDIDATE
4.1753448,3.941,4.07823,5686.0,1.45,810.0,CANDIDATE
3.676651,3.663,12.1328,5900.0,1.83,4280.0,CANDIDATE
1.5373643,1.7528779,13.3084502,5959.0,0.959588,17828.6194882,CONFIRMED
14.616858,9.085,15.3936,6488.0,1.66,9117.0,CANDIDATE
3.3079817,1.666,11.9758,3380.0,0.41,81180.0,CANDIDATE
3.0390851,1.6455076,10.9147317,5316.0,0.864673,12337.5570732,CONFIRMED
2.8386215,2.332647,12.9007751,5878.0,1.02573,15270.0987848,CONFIRMED
3.5771891,3.0669978,13.5073506,5849.09,1.06358,15679.3921242,CONFIRMED
4.0548695,2.8063409,15.5446864,5326.6,1.01342,23163.2926161,CONFIRMED
3.5061649,1.6009658,12.8576195,4906.0,0.771086,18379.4360484,CONFIRMED
3.8480185,1.1083039,9.202299,6153.0,1.12835,2995.870385,CANDIDATE
119.3355264,6.863,5.11487,5516.0,0.94,2400.0,CONFIRMED
1.6622263,3.415,18.8693,6152.0,1.61,12560.0,CANDIDATE
3.3575477,1.788,12.6518,5013.0,0.75,26240.0,CONFIRMED
1.1041295,1.18,10.6327,4974.0,0.88,12540.0,CANDIDATE
3.1159994,3.966,15.7497,6098.0,1.6,6920.0,CANDIDATE
0.7748443,0.431,17.1413,3448.0,0.64,21020.0,CANDIDATE
1.1000285,1.561,16.0194,5644.0,0.9,29080.0,CANDIDATE
2.3409909,2.5,15.4992,6090.0,1.35,12040.0,CONFIRMED
4.2366102,3.559,15.6978,5407.5,1.28,14790.0,CANDIDATE
2.924439,1.448,8.56554,4803.0,0.77,11110.0,CANDIDATE
2.9479689,1.584,9.41494,3588.0,0.58,24090.0,CONFIRMED
3.3299795,2.101,14.9891,5794.0,0.95,23460.0,CANDIDATE
6.5562078,2.314,8.40415,6845.0,1.47,2970.0,CONFIRMED
10.4995545,2.123,15.8295,6288.9,1.79,7030.0,CANDIDATE
3.3894889,2.372,6.16071,5657.3,1.03,3650.0,CANDIDATE
1.6929628,1.546,12.4331,5250.0,0.97,14820.0,CANDIDATE
1.1544795,0.817,16.9317,3543.0,0.62,51180.0,CANDIDATE
2.2232698,0.648,9.36074,3157.0,0.36,31700.0,FALSE_POSITIVE
32.429738,4.419,2.6538,5271.0,0.83,988.0,CANDIDATE
6.2183322,2.5958709,2.501165,5554.41,0.782913,744.7463441,CANDIDATE
2.346931,0.955,9.2562,5901.0,1.15,5198.0,CANDIDATE
22.0183163,3.48,10.5432,5901.0,1.74,3736.0,CANDIDATE
1.4687087,0.87,5.20197,5973.0,1.31,1475.0,CANDIDATE
1.7812778,2.261,1.85549,5329.0,0.82,540.0,CANDIDATE
15.0764899,3.981,2.44538,6149.4,1.06,678.0,CANDIDATE
3.1291319,1.993,4.10795,6236.0,1.57,680.0,FALSE_POSITIVE
10.1694553,4.534,2.48528,5856.0,1.01,852.0,CANDIDATE
3.7711066,2.3375061,3.3409641,4590.0,0.757521,1647.6730314,CONFIRMED
10.5998647,3.021,2.82438,5888.0,0.98,924.0,CANDIDATE
0.3576555,0.483495,3.4133323,4717.0,1.05486,996.7081729,CANDIDATE
2.0364271,1.847,1.60247,5553.0,0.93,268.0,CANDIDATE
2.6953698,0.7628489,4.5145927,5521.0,0.991556,757.7733755,CANDIDATE
3.3810227,1.9012451,1.4978948,3600.0,0.495592,797.2617518,CANDIDATE
4.6418435,3.8566772,12.6031793,5743.0,1.41374,7525.447523,CONFIRMED
28.4064643,4.0008805,2.5276328,5415.0,0.797844,886.162065,CANDIDATE
16.303675,3.221932,2.2450389,3729.0,0.661191,1119.9625254,CANDIDATE
8.2077264,4.4353335,3.816863,6057.0,1.1743,667.6868432,CANDIDATE
10.4419896,1.714349,1.8605473,3271.0,0.292425,3992.4372644,CONFIRMED
7.7784947,2.605685,2.8542925,5610.2,0.961354,760.4735322,CANDIDATE
6.2822993,1.9391524,1.2659515,3827.0,0.50074,632.5840625,CANDIDATE
6.7662729,1.0575063,1.0176743,3331.0,0.225966,1998.3738721,CANDIDATE
13.478722,4.0987608,3.2337702,5479.3,0.856628,1323.2275744,CANDIDATE
716.8426894,4.424864,2.6487075,3922.0,0.672256,1562.8136485,CANDIDATE
2.3382709,2.895948,14.5827994,6621.0,1.17441,14693.7520628,CANDIDATE
1.4344602,0.9348877,1.393219,3421.0,0.37103,1028.2187852,CONFIRMED
729.4823472,6.9397715,3.330945,5881.4,1.00725,819.483247,CANDIDATE
61.3191144,5.7455309,6.3907079,4911.0,0.795305,6593.1382192,CANDIDATE
170.6465146,6.1836278,12.8504525,5695.0,1.14952,12283.6633675,CANDIDATE
697.4037698,4.9658691,3.0187258,6060.54,1.3749599,448.8749774,CANDIDATE
746.9545356,2.77304,2.7184667,3933.0,0.623191,1671.1171293,CANDIDATE
5.4911302,1.9062098,2.430675,5874.0,1.10649,448.451647,CONFIRMED
6.3928694,3.7128927,3.3171645,5712.0,1.44969,451.9563235,CANDIDATE
11.4974559,2.3907993,1.1269607,3444.0,0.375994,843.1062336,CANDIDATE
554.4989676,2.9052363,3.8883371,3870.0,0.423548,6058.5947589,CANDIDATE
13.5773431,1.7245219,19.8484205,3404.0,0.338,156034.718417,CANDIDATE
1.9271225,1.4530399,1.4261604,3572.0,0.464169,898.6821302,CANDIDATE
270.303816,6.682468,4.4969676,4448.25,0.767409,2898.2731965,CANDIDATE
60.1702823,3.337,11.9133,6710.0,1.42,1941.0,CANDIDATE
8.2751966,2.0749903,2.7563441,4388.89,0.832265,958.0302036,CANDIDATE
6.1841688,2.5898497,2.4076002,4645.0,0.693766,1052.3509168,CANDIDATE
2.1208156,0.8427764,0.837844,3222.0,0.210908,1148.8773237,CANDIDATE
0.6489868,1.1349755,1.6921774,3949.0,0.579535,615.5445069,CANDIDATE
19.4480946,3.5107588,2.3009285,3966.0,0.618273,1327.1099723,CANDIDATE
0.768125,0.9992062,1.3040556,3717.0,0.569914,491.4350185,CANDIDATE
28.5462089,1.7666666,2.8547322,3717.0,0.569914,1744.4659966,CANDIDATE
8.4306162,5.5823881,2.0500339,6104.12,1.49138,182.9089572,CANDIDATE
3.3023907,5.1743599,17.8079912,6071.0,1.91031,8027.6122024,CONFIRMED
1.689442,1.3359142,1.3821489,4552.0,0.788247,318.7756761,CANDIDATE
24.0004143,3.138,2.83659,4579.0,0.8,1240.0,CANDIDATE
3.965824,2.911,7.03413,6199.0,2.8,680.0,FALSE_POSITIVE
7.6603722,2.159,8.87205,5250.0,0.87,9918.0,CANDIDATE
5.7488832,5.003,2.08943,6009.0,1.54,190.0,CANDIDATE
711.7642825,3.4176443,12.6338972,4661.56,0.732648,20978.1367866,FALSE_POSITIVE
0.5734766,0.9004508,1.4969531,3466.0,0.420908,818.3903403,CONFIRMED
3.0269043,3.819,14.2605,6154.0,1.67,7120.0,CANDIDATE
5.4328364,7.38,12.63,6024.0,3.4,1420.0,CANDIDATE
19.3721051,3.0859149,17.4598301,6529.0,1.88186,3219.5594645,FALSE_POSITIVE
1.9044134,0.952,12.8293,3952.0,0.63,31200.0,CANDIDATE
1.7465205,1.453,9.21007,5219.0,1.04,7080.0,CANDIDATE
6.7113743,2.294,15.6415,5616.2,1.02,22640.0,CANDIDATE
7.4242482,2.873,14.2577,5760.0,1.53,8060.0,CANDIDATE
3.6479472,1.683,11.96,5999.0,1.16,9470.0,CANDIDATE
5.4397285,3.099,10.0246,5188.0,1.12,8020.0,CANDIDATE
7.6408565,0.99,9.43925,3517.0,0.56,23050.0,CANDIDATE
32.6116713,2.052,11.6182,4626.0,0.84,15640.0,CANDIDATE
10.9299688,2.407,11.7101,5555.0,0.92,15520.0,CANDIDATE
8.350615,1.62,13.6804,6075.0,1.36,8550.0,CANDIDATE
5.4435354,3.5,7.30242,6313.0,1.25,3219.0,CONFIRMED
7.924204,4.458,12.6224,5739.6,1.39,8160.0,CANDIDATE
19.5422056,3.465,5.05981,5221.0,0.77,4120.0,CANDIDATE
3.946066,1.792,11.2929,5769.6,1.13,8410.0,CANDIDATE
6.9541458,4.077,15.5368,5917.0,1.78,7080.0,CANDIDATE
5.0859973,1.594,16.2391,6503.0,1.65,9400.0,CANDIDATE
3.8779743,3.294,9.43,5798.0,1.57,4676.0,CANDIDATE
0.5721596,1.127,9.61266,5560.2,1.12,6530.0,CANDIDATE
4.015073,3.229,15.9171,5690.0,1.03,22900.0,CANDIDATE
3.7749324,3.902,12.3016,6448.0,1.62,5920.0,CANDIDATE
1.7548863,1.314,5.83196,5589.0,1.08,2620.0,FALSE_POSITIVE
3.329754,2.862,22.3335,7341.0,1.5,21380.0,CANDIDATE
1.4529225,1.604,12.177,5986.6,0.88,17180.0,CANDIDATE
6.6867154,2.945,11.1995,5839.0,1.8,3870.0,CANDIDATE
3.5023306,1.31,13.5233,5568.0,1.21,11020.0,CANDIDATE
2.7404478,3.422,12.6696,5390.0,1.74,5340.0,CANDIDATE
5.4049747,2.932,14.7278,5662.6,0.95,22870.0,CANDIDATE
2.4369467,3.969,7.18163,3550.0,0.41,26190.0,CANDIDATE
4.1816344,4.13,13.4666,5900.0,1.76,4180.0,CANDIDATE
6.9171675,2.038,2.51967,4208.0,0.67,1250.0,CANDIDATE
6.0962241,1.866,9.0747,3769.0,0.6,21520.0,CANDIDATE
10.2515829,4.588,11.6535,6080.0,1.83,4270.0,CANDIDATE
2.0528684,2.6201128,17.6267405,6010.0,1.70948,8982.0803562,CONFIRMED
7.5358996,1.413,16.6203,5306.0,1.13,15840.0,CANDIDATE
5.38265,7.477,10.2347,4942.0,3.05,1110.0,CANDIDATE
5.0048582,5.027,4.81636,5641.8,1.83,750.0,CANDIDATE
5.4459647,2.437,2.77011,5483.0,0.93,850.0,CANDIDATE
8.6800186,2.41,5.59572,6521.0,1.86,870.0,FALSE_POSITIVE
12.7791964,5.242,6.85813,6280.0,1.33,3008.0,CONFIRMED
3.1072375,4.485,5.27608,6030.0,1.31,737.0,FALSE_POSITIVE
16.2134274,3.551,1.99447,5664.0,0.86,530.0,CANDIDATE
6.3346129,3.341,1.53236,5664.0,0.86,330.0,CANDIDATE
12.9256051,1.691,2.53704,5132.0,0.88,790.0,CANDIDATE
1.6843068,1.567,14.0651,4959.7,4.94,912.0,CANDIDATE
2.1981511,1.747,22.1803,6898.0,3.49,3880.0,CANDIDATE
2.2906144,1.949,4.657,5651.0,1.22,1390.0,FALSE_POSITIVE
0.7036041,0.81,7.01336,5726.0,1.11,3360.0,CANDIDATE
2.6940348,4.1073512,18.2513755,6479.0,1.65082,11715.9037129,CONFIRMED
1.4857148,2.3275852,14.8585448,5781.0,1.01034,21303.5958289,CONFIRMED
6.1406882,3.3861325,5.4273017,5708.0,1.05042,2627.6198191,CONFIRMED
1.7430143,2.2872101,16.9227097,5529.0,0.937741,32205.6970804,CONFIRMED
2.152163,1.7531966,11.9994427,5147.0,0.85467,16986.633013,CONFIRMED
1.2129139,2.1862785,14.1049577,5918.23,1.15176,14617.2679583,CONFIRMED
4.1645448,1.5725422,1.9881393,3521.0,0.343358,2612.2397484,CONFIRMED
2.6282606,1.2408211,2.8331017,4821.0,0.817034,731.2082684,CONFIRMED
3.067816,2.1103325,11.7996868,3965.0,0.636572,34536.7848173,CONFIRMED
2.7161298,3.5299033,14.5541659,5962.0,1.18678,14527.4470152,CONFIRMED
5.3829728,1.382,3.5038,5134.0,0.76,1078.0,CONFIRMED
1.7615631,1.171,6.69058,6270.7,1.95,1050.0,FALSE_POSITIVE
20.5676815,5.523,5.30408,6809.0,1.49,1112.0,CANDIDATE
3.1856488,1.304,11.2665,6602.0,1.51,4750.0,CANDIDATE
14.2423724,4.046,2.12067,6815.9,1.65,225.0,CANDIDATE
7.1701672,2.859,2.37279,5707.0,0.94,731.0,CANDIDATE
9.2103194,2.341,2.62813,4115.1,0.88,853.0,CANDIDATE
5.6857105,6.105,15.1292,6142.0,1.87,6330.0,CANDIDATE
6.25656,3.509,11.4949,5608.0,3.81,875.0,CANDIDATE
10.1466193,5.519,11.2199,5660.0,1.22,8161.0,CONFIRMED
27.0525472,3.862,2.99769,5615.0,1.01,953.0,CANDIDATE
6.254395,2.466,2.73791,4986.0,0.83,1174.0,CANDIDATE
3.8993831,5.1857347,15.2636582,6152.0,1.86222,6492.4843324,CONFIRMED
20.4282929,7.501,12.8306,8991.0,1.47,7660.0,CANDIDATE
15.6146058,5.8168055,3.0272584,5809.0,1.3820699,467.1437307,CONFIRMED
2.6052674,4.24521,17.8543699,5916.0,1.66978,11139.9639243,CONFIRMED
3.4200073,1.9339167,2.8520931,5463.0,1.03162,746.044174,CANDIDATE
3.7442007,3.5004762,18.117379,9988.0,4.23822,803.2627817,FALSE_POSITIVE
3.9156848,3.584776,16.7083729,6228.0,1.83823,6668.8007799,CONFIRMED
2.1425095,5.163,21.3705,7893.0,2.02,7961.0,CONFIRMED
1.5487245,2.8258531,14.506178,5887.35,1.41021,9869.0318921,CONFIRMED
3.8681492,2.1610195,12.2658903,4746.0,0.877591,17259.9935362,CONFIRMED
3.8555897,3.2379644,13.9654622,5741.0,1.05268,16813.9237374,CONFIRMED
9.7348295,4.325,3.6974,6115.71,1.21,1017.0,CANDIDATE
2.8140207,3.191,17.2648,7456.0,1.96,7400.0,CANDIDATE
5.0493049,3.885,15.7942,5821.0,1.76,7850.0,CANDIDATE
1.1951761,2.4,4.46821,5313.0,0.83,2970.0,CANDIDATE
1.3502386,2.178,9.28384,5015.0,2.29,1650.0,CANDIDATE
2.8465928,2.664,8.8779,5308.0,1.94,2110.0,FALSE_POSITIVE
3.7846792,2.51,12.2675,6360.0,1.55,5870.0,CANDIDATE
5.1357505,3.504,13.7192,6301.0,1.28,11560.0,CANDIDATE
2.6721807,2.433,13.6986,5549.0,1.06,15750.0,CANDIDATE
3.5242025,1.79,12.31,4485.0,0.78,23590.0,CANDIDATE
6.4226101,3.007,13.4185,4977.0,0.98,16970.0,CANDIDATE
8.4498763,1.773,11.6649,3330.0,0.41,71390.0,CANDIDATE
2.9665122,3.346,13.1813,7564.0,1.46,8220.0,CANDIDATE
3.5982966,1.614,13.0275,4458.0,0.75,28570.0,CANDIDATE
2.5411063,3.491,16.4931,6657.0,1.78,8720.0,FALSE_POSITIVE
1.2622658,1.7829162,28.2499512,9255.0,2.9098899,3711.7152579,FALSE_POSITIVE
4.006489,3.949,16.2059,6600.0,1.49,11560.0,CANDIDATE
4.2025514,4.028,10.5624,5678.0,1.8,3360.0,CANDIDATE
2.8091879,1.927,5.92308,5821.0,1.03,3080.0,CANDIDATE
4.197866,3.223,12.6868,5581.0,1.21,10650.0,CANDIDATE
6.0671557,2.12,6.40583,5737.0,1.36,2080.0,CANDIDATE
1.9081122,2.094,18.193,8944.0,3.3,2660.0,CANDIDATE
10.5353472,1.098,15.2166,6044.0,1.4,9570.0,CANDIDATE
2.5641981,4.469,6.33611,6014.0,1.23,2840.0,CANDIDATE
1.5101054,2.993,19.2985,5964.0,1.74,13090.0,CANDIDATE
3.9964264,1.722,13.0504,5771.0,1.14,12340.0,CANDIDATE
5.547255,4.835,19.6103,6118.1,1.66,11569.0,CANDIDATE
3.9997367,0.384,13.8899,3827.0,0.64,7460.0,FALSE_POSITIVE
4.5049415,2.372,11.5788,5697.0,0.99,14400.0,CANDIDATE
3.9956793,2.056,13.077,4348.0,0.67,38380.0,CANDIDATE
3.7219898,2.306,12.8025,5806.0,0.98,15860.0,CANDIDATE
4.449914,2.449,14.3475,4910.0,1.2,13550.0,CANDIDATE
2.4710528,3.033,12.1002,6114.0,0.97,5420.0,FALSE_POSITIVE
0.5498864,1.588,4.44804,5808.0,1.35,1110.0,CANDIDATE
3.415047,1.406,11.3277,5449.0,1.12,8610.0,CANDIDATE
7.1476512,3.03,11.017,5287.0,0.94,13510.0,CANDIDATE
3.3787501,1.837,6.36345,3769.0,0.63,9480.0,CANDIDATE
22.6384642,4.988,28.0326,9511.0,2.42,4982.0,FALSE_POSITIVE
5.2498931,1.666,12.9409,5988.0,1.27,9200.0,CANDIDATE
14.3033451,4.769,17.1437,5862.0,1.05,26130.0,CANDIDATE
5.3194765,4.653,15.9815,6987.0,2.66,3640.0,FALSE_POSITIVE
2.8492565,1.846,13.9182,4829.0,0.87,24100.0,CANDIDATE
10.4453589,4.548,11.824,5961.0,1.19,9360.0,CANDIDATE
6.6314176,2.372,10.0835,6044.0,1.75,3080.0,CANDIDATE
3.8421028,1.184,13.2581,6247.0,1.32,8920.0,FALSE_POSITIVE
1.109435,2.723,10.2843,3613.0,0.49,27240.0,FALSE_POSITIVE
2.677573,2.885,14.0246,6875.8,2.41,3310.0,CANDIDATE
3.3879742,4.127,19.4699,6236.0,1.95,9990.0,CANDIDATE
8.044239,5.3289306,15.1761031,9333.0,2.0411401,4937.505363,FALSE_POSITIVE
1.343636,2.275,18.3699,6339.0,1.1,26070.0,CANDIDATE
2.2425137,2.062,6.01656,6032.0,1.14,2730.0,CANDIDATE
0.4131063,0.368,12.2118,3621.0,0.5,21940.0,CANDIDATE
2.5784481,1.253,10.3952,5512.0,1.12,7620.0,CANDIDATE
5.216581,3.314,8.2634,5248.0,0.96,7060.0,CANDIDATE
9.7216312,3.272,7.28362,6702.0,1.7,1830.0,FALSE_POSITIVE
6.9100016,4.536,15.2568,8722.0,2.47,4310.0,CANDIDATE
3.4363074,2.861,14.7953,5213.0,0.85,27910.0,CANDIDATE
4.0331416,1.348,9.63078,3355.0,0.48,37790.0,CANDIDATE
3.1162505,3.289,15.0692,6244.0,1.42,11400.0,CANDIDATE
2.2377411,4.079,14.7763,6148.0,2.46,3640.0,CANDIDATE
7.1487697,6.864,14.1861,5706.0,2.35,1900.0,CONFIRMED
0.5223032,0.685,14.2556,6285.0,1.72,4390.0,CANDIDATE
5.8311038,3.283,15.2747,6390.0,2.29,4240.0,CANDIDATE
4.7264391,3.196,14.0851,6132.0,2.37,3150.0,CANDIDATE
0.9655766,1.224,11.5845,7542.0,1.92,3140.0,FALSE_POSITIVE
6.3989216,2.781,10.6347,6243.0,1.59,3830.0,FALSE_POSITIVE
15.2501659,4.331,9.87708,5796.0,1.44,4560.0,CANDIDATE
2.4013188,1.988,12.4643,4224.0,0.72,27340.0,CANDIDATE
5.9029732,3.337,11.3389,7142.0,1.18,8450.0,CANDIDATE
4.1784844,4.307,15.7612,6283.0,2.4,5000.0,CANDIDATE
1.9447712,1.345,13.5597,5369.0,2.32,2880.0,FALSE_POSITIVE
3.0076713,3.094,12.7756,5704.0,1.22,10740.0,CANDIDATE
3.6491012,1.691,11.0954,5628.0,1.4,5880.0,CANDIDATE
0.9965843,2.633,6.86149,3662.0,0.58,14280.0,CANDIDATE
6.9349089,3.234,11.4838,5364.0,0.94,14850.0,CANDIDATE
9.7884653,3.894,10.0684,5369.0,1.92,2590.0,CANDIDATE
0.7835688,1.095,11.8563,5932.0,1.28,7440.0,FALSE_POSITIVE
2.4667486,2.984,18.8159,5960.0,2.22,7030.0,CANDIDATE
5.555905,3.459,11.9323,5867.0,1.95,3750.0,FALSE_POSITIVE
4.8292589,4.084,13.6377,7035.0,1.67,5930.0,CANDIDATE
2.4707357,1.597,11.779,5869.0,1.53,5560.0,CANDIDATE
5.6567374,3.223,13.5941,5975.7,1.57,7790.0,CANDIDATE
3.0233509,2.369,11.3795,4881.0,0.84,17150.0,CANDIDATE
30.1181254,3.3132176,16.7776477,5809.0,1.1248,14201.3576216,CANDIDATE
0.6583175,0.796,8.31454,5766.0,1.08,3740.0,CANDIDATE
2.4515393,3.005,11.6029,7143.0,1.32,7520.0,FALSE_POSITIVE
4.7729363,3.344,12.9614,6269.0,1.96,4300.0,CANDIDATE
17.2182695,7.888,8.64247,6330.0,1.29,4810.0,FALSE_POSITIVE
4.009823,4.015,12.1613,6304.5,1.35,7750.0,CANDIDATE
6.9038328,5.483,14.2131,5612.0,2.31,3790.0,CANDIDATE
10.1522322,6.614,19.4581,6509.0,1.92,9641.0,CANDIDATE
4.3887257,3.243,8.92241,5561.0,1.13,5820.0,CANDIDATE
12.5482879,3.396,13.0082,3923.0,0.59,49260.0,FALSE_POSITIVE
2.3682389,1.866,10.9197,3504.0,0.49,48700.0,CANDIDATE
4.0387941,3.537,9.54371,6345.0,1.31,5560.0,CANDIDATE
2.0353259,2.032,11.6988,5771.0,1.05,12030.0,CANDIDATE
4.3686174,2.943,13.2129,5393.0,2.13,3730.0,CANDIDATE
10.4137962,3.482,8.3814,6439.3,1.97,1948.0,FALSE_POSITIVE
15.4159906,2.127,10.5168,6120.0,1.56,4500.0,FALSE_POSITIVE
5.0114216,4.514,15.3662,6152.0,2.22,4940.0,CANDIDATE
5.2079858,3.795,16.7817,5204.1,1.79,8550.0,CANDIDATE
4.0252588,3.596,13.4189,6059.0,1.4,8980.0,CANDIDATE
6.2043746,5.957,14.9548,6122.0,2.49,4380.0,FALSE_POSITIVE
6.1606297,2.218,11.9381,6352.0,1.14,10230.0,CANDIDATE
3.8116176,1.997,7.38288,5430.0,0.89,6560.0,CANDIDATE
3.7306955,3.657,12.6264,6503.0,1.56,6140.0,CANDIDATE
3.246565,3.478,12.5001,6277.0,1.32,8870.0,CANDIDATE
4.6079976,3.148,15.6586,6662.0,1.79,7730.0,CANDIDATE
13.9086,2.987,37.5946,6333.0,2.29,4760.0,FALSE_POSITIVE
3.7984372,4.539,11.9632,6289.0,1.94,4500.0,CANDIDATE
4.2447791,2.896,9.6255,5763.0,1.24,5800.0,CANDIDATE
3.1003012,1.826,18.292,6323.0,1.67,11350.0,CANDIDATE
5.5901313,1.245,8.79073,4743.0,0.75,11420.0,CANDIDATE
2.5505105,1.463,20.0973,6190.0,1.59,14510.0,CANDIDATE
3.0200448,1.597,13.0636,5585.0,1.23,10640.0,CANDIDATE
0.3781425,0.473,9.06704,5080.0,0.96,4760.0,CANDIDATE
21.0685273,3.007,13.6234,5403.0,1.06,15800.0,CANDIDATE
2.260431,2.098,3.92152,4452.0,0.74,2680.0,CANDIDATE
6.13049,6.11,12.5189,6078.0,2.08,3640.0,CANDIDATE
2.8534013,5.176,11.4232,3662.0,0.52,15830.0,FALSE_POSITIVE
11.0771916,4.091,2.97165,4738.0,0.69,1920.0,CANDIDATE
1.6540803,2.008,15.2145,6453.0,2.51,3460.0,FALSE_POSITIVE
15.7866044,6.116,11.2628,6237.4,1.33,6960.0,CANDIDATE
5.9404096,2.479,11.945,5933.0,0.97,15160.0,CANDIDATE
3.3825012,3.422,9.00661,6117.0,1.38,4430.0,CANDIDATE
5.754879,6.944,12.52,6742.0,2.95,1820.0,CANDIDATE
6.9341584,1.937,2.15853,5451.0,0.87,510.0,CANDIDATE
7.9058861,0.867,12.3664,6294.0,2.1,2370.0,CANDIDATE
1.8826035,1.712,1.40901,4996.0,0.78,337.0,CANDIDATE
3.3751374,1.851,0.974713,4996.0,0.78,172.0,CANDIDATE
7.64348,2.772,6.82171,6258.1,2.94,560.0,FALSE_POSITIVE
3.1728284,1.777,3.27956,6689.0,1.59,360.0,CANDIDATE
45.7138545,4.283,17.5122,5513.0,2.18,5549.0,CANDIDATE
7.4924561,6.072,5.73125,5242.0,2.12,694.0,CANDIDATE
10.7004569,1.281,13.1568,6906.0,2.44,2409.0,FALSE_POSITIVE
0.5902387,1.045052,1.6802901,3844.0,0.590924,518.7240999,CANDIDATE
0.9292334,0.983716,10.6079914,3207.0,0.485926,45240.8420953,CANDIDATE
3.2520192,3.491,12.5826,6756.31,1.28,9420.0,CANDIDATE
